cid,iupacname,smiles
6555,1-bromo-2-methylpropane,CC(C)CBr
6563,2-chlorobutane,CCC(C)Cl
6571,1-chloropropan-2-one,CC(=O)CCl
6575,"1,1,2-trichloroethene",C(=C(Cl)Cl)Cl
6587,1-nitroethane,CC[N+](=O)[O-]
6591,"1,1,2,2-tetrachloroethane",C(C(Cl)Cl)(Cl)Cl
6735,"2,3-dihydroinden-1-one",C1CC(=O)C2=CC=CC=C21
6895,"1,2,3-trichlorobenzene",C1=CC(=C(C(=C1)Cl)Cl)Cl
6899,"2,6-dichlorophenol",C1=CC(=C(C(=C1)Cl)O)Cl
6947,2-nitrophenol,C1=CC=C(C(=C1)[N+](=O)[O-])O
7147,1-phenylpropan-1-ol,CCC(C1=CC=CC=C1)O
7247,"1,2,4-trimethylbenzene",CC1=CC(=C(C=C1)C)C
7255,3-chloro-4-methylaniline,CC1=C(C=C(C=C1)N)Cl
7267,"2,5-dimethylphenol",CC1=CC(=C(C=C1)C)O
7271,"2,4,5-trichlorophenol",C1=C(C(=CC(=C1Cl)Cl)Cl)O
7295,methyl 2-chloroacetate,COC(=O)CCl
7303,"1,3-dioxolan-2-one",C1COC(=O)O1
7351,2-methylpropyl 2-methylpropanoate,CC(C)COC(=O)C(C)C
7411,dichloromethylbenzene,C1=CC=C(C=C1)C(Cl)Cl
7459,1-methyl-4-propan-2-ylcyclohexane,CC1CCC(CC1)C(C)C
7467,1-(4-chlorophenyl)ethanone,CC(=O)C1=CC=C(C=C1)Cl
7503,chloromethylbenzene,C1=CC=C(C=C1)CCl
7507,cyclohexylmethanol,C1CCC(CC1)CO
7511,chloro(phenyl)mercury,C1=CC=C(C=C1)[Hg]Cl
7519,anisole,COC1=CC=CC=C1
7675,2-pyridin-2-ylethanol,C1=CC=NC(=C1)CCO
7679,2-phenylacetyl chloride,C1=CC=C(C=C1)CC(=O)Cl
7755,3-methylpentanoic acid,CCC(C)CC(=O)O
7835,2-(chloromethyl)oxirane,C1C(O1)CCl
7839,"1,2-dibromoethane",C(CBr)Br
7895,pentan-2-one,CCCC(=O)C
7899,3-chloropropanoic acid,C(CCl)C(=O)O
7903,1-nitropropane,CCC[N+](=O)[O-]
7907,"2,4-dimethylpentane",CC(C)CC(C)C
7927,"1,3-dibromobenzene",C1=CC(=CC(=C1)Br)Br
7931,1-chloro-3-methylbenzene,CC1=CC(=CC=C1)Cl
7943,dimethyl propanedioate,COC(=O)CC(=O)OC
7947,"1,3,5-trimethylbenzene",CC1=CC(=CC(=C1)C)C
7967,cyclohexanone,C1CCC(=O)CC1
7983,butyl butanoate,CCCCOC(=O)CCC
7991,pentanoic acid,CCCCC(=O)O
8071,"1,2-dimethoxyethane",COCCOC
8079,cyclohexene,C1CCC=CC1
8083,morpholine,C1COCCN1
8095,2-ethoxyethyl acetate,CCOCCOC(=O)C
8111,"N'-(2-aminoethyl)ethane-1,2-diamine",C(CNCCN)N
8259,"2,2,2-trichloroethanol",C(C(Cl)(Cl)Cl)O
8315,"methyl 2,2-dichloroacetate",COC(=O)C(Cl)Cl
8375,1-(2-hydroxyphenyl)ethanone,CC(=O)C1=CC=CC=C1O
8658,2-methoxybenzaldehyde,COC1=CC=CC=C1C=O
173058901,alumane;hydron,[H+].[H+].[H+].[H+].[AlH3]
9006,dichloro-methyl-phenylsilane,C[Si](C1=CC=CC=C1)(Cl)Cl
9082,2-aminoethanethiol;hydrochloride,C(CS)N.Cl
9222,"1H-pyrrolo[2,3-b]pyridine",C1=CC2=C(NC=C2)N=C1
9226,"1H-pyrrolo[3,2-b]pyridine",C1=CC2=C(C=CN2)N=C1
9238,adamantane,C1C2CC3CC1CC(C2)C3
9274,diethoxy-sulfanyl-sulfanylidene-lambda5-phosphane,CCOP(=S)(OCC)S
9474,"1,2,4,5-tetrafluorobenzene",C1=C(C(=CC(=C1F)F)F)F
9630,"1,2,2-trichloro-1,1-difluoroethane",C(C(F)(F)Cl)(Cl)Cl
9634,"1,2-dibromo-1-chloro-1,2,2-trifluoroethane",C(C(F)(Cl)Br)(F)(F)Br
9706,"1,2-difluorobenzene",C1=CC=C(C(=C1)F)F
9886,hexafluorophosphate,F[P-](F)(F)(F)(F)F
9890,"1,1,2-trifluoroethane",C(C(F)F)F
9958,"4-methylbenzene-1,2-diol",CC1=CC(=C(C=C1)O)O
9974,1-(chloromethyl)-3-fluorobenzene,C1=CC(=CC(=C1)F)CCl
10110,prop-2-ynoic acid,C#CC(=O)O
10314,1-piperidin-2-ylpropan-1-ol,CCC(C1CCCCN1)O
10422,azetidine,C1CNC1
10434,"cyclohexane-1,3-dione",C1CC(=O)CC(=O)C1
10486,2-chloro-2-methylpropane,CC(C)(C)Cl
10722,2-methylbenzaldehyde,CC1=CC=CC=C1C=O
10758,2-hydroxy-2-phenylacetonitrile,C1=CC=C(C=C1)C(C#N)O
10818,4-methylbenzenesulfinic acid,CC1=CC=C(C=C1)S(=O)O
10894,4-iodophenol,C1=CC(=CC=C1O)I
10906,tert-butyl nitrite,CC(C)(C)ON=O
10930,3-methylbutanamide,CC(C)CC(=O)N
10958,2-methylpropyl nitrite,CC(C)CON=O
10982,6-methylheptan-2-amine,CC(C)CCCC(C)N
11122,"2-methylcyclohexa-2,5-diene-1,4-dione",CC1=CC(=O)C=CC1=O
11126,2-methylthiophene,CC1=CC=CS1
11262,3-methylpentan-2-one,CCC(C)C(=O)C
11266,2-hydroxybutanoic acid,CCC(C(=O)O)O
11454,1-bromoethylbenzene,CC(C1=CC=CC=C1)Br
11506,[4-(hydroxymethyl)phenyl]methanol,C1=CC(=CC=C1CO)CO
11542,"2,2-dimethylpentane",CCCC(C)(C)C
11582,2-methylhexane,CCCCC(C)C
11594,2-methylheptane,CCCCCC(C)C
11614,butyl formate,CCCCOC=O
11686,"2,2-dimethylpropanedioic acid",CC(C)(C(=O)O)C(=O)O
11846,"2,6-dichloroaniline",C1=CC(=C(C(=C1)Cl)N)Cl
11858,ethyl 2-chloro-3-oxobutanoate,CCOC(=O)C(C(=O)C)Cl
11862,"2,4,6-triiodophenol",C1=C(C=C(C(=C1I)O)I)I
11954,N-methylbenzamide,CNC(=O)C1=CC=CC=C1
11978,5-methyl-1H-indole,CC1=CC2=C(C=C1)NC=C2
11986,"2-chloro-1,3-benzoxazole",C1=CC=C2C(=C1)N=C(O2)Cl
12154,N-anilinoformamide,C1=CC=C(C=C1)NNC=O
12246,pentan-2-amine,CCCC(C)N
12274,"2,6-dibromopyridine",C1=CC(=NC(=C1)Br)Br
21988066,2-amino-3-cyclobutylpropanoic acid,C1CC(C1)CC(C(=O)O)N
12286,3-bromopyridine,C1=CC(=CN=C1)Br
12290,1H-pyridin-4-one,C1=CNC=CC1=O
12298,pentanamide,CCCCC(=O)N
12418,"1,1,1,2-tetrachloroethane",C(C(Cl)(Cl)Cl)Cl
12434,"N,N-dimethylethanethioamide",CC(=S)N(C)C
12506,oxolan-2-ylmethyl acetate,CC(=O)OCC1CCCO1
12586,"1,3-dioxolane",C1COCO1
8453,imidazolidin-2-one,C1CNC(=O)N1
8705,5-methyl-2H-benzotriazole,CC1=CC2=NNN=C2C=C1
8713,2-aminobenzenethiol,C1=CC=C(C(=C1)N)S
8717,"2,4,5-trimethylaniline",CC1=CC(=C(C=C1C)N)C
8821,ethyl prop-2-enoate,CCOC(=O)C=C
8857,ethyl acetate,CCOC(=O)C
8861,"pyridine-2,6-diamine",C1=CC(=NC(=C1)N)N
8897,2-(carboxymethylamino)acetic acid,C(C(=O)O)NCC(=O)O
8909,1-butoxybutane,CCCCOCCCC
9229,"1,3-benzodioxole",C1OC2=CC=CC=C2O1
9261,pyrazine,C1=CN=CC=N1
9533,2-chloro-N-(2-chloroethyl)ethanamine,C(CCl)NCCCl
9561,"2,3-dichloro-1,1,1-trifluoropropane",C(C(C(F)(F)F)Cl)Cl
9741,"1,3-difluorobenzene",C1=CC(=CC(=C1)F)F
9745,"1,3,5-trifluorobenzene",C1=C(C=C(C=C1F)F)F
9893,"methyl 2,2,2-trifluoroacetate",COC(=O)C(F)(F)F
9897,"1-ethoxy-2,2,2-trifluoroethanol",CCOC(C(F)(F)F)O
9933,1-chloro-3-fluoro-2-methylbenzene,CC1=C(C=CC=C1Cl)F
9961,"ethyl 2,2-difluoroacetate",CCOC(=O)C(F)F
9973,4-fluorobenzoic acid,C1=CC(=CC=C1C(=O)O)F
9985,2-propylpiperidine,CCCC1CCCCN1
9993,1-bromo-4-fluorobenzene,C1=CC(=CC=C1F)Br
10005,2-cyanoguanidine,C(#N)N=C(N)N
10009,pyridin-3-amine,C1=CC(=CN=C1)N
10345,bicyclo[2.2.1]heptan-2-one,C1CC2CC1CC2=O
10549,2-ethylsulfonylethanol,CCS(=O)(=O)CCO
10601,3-acetyloxolan-2-one,CC(=O)C1CCOC1=O
10821,ethynylbenzene,C#CC1=CC=CC=C1
10869,methoxymethylbenzene,COCC1=CC=CC=C1
10901,2-aminoacetonitrile,C(C#N)N
10929,propan-2-yl nitrite,CC(C)ON=O
10985,3-methylbutyl nitrate,CC(C)CCO[N+](=O)[O-]
11157,benzylhydrazine,C1=CC=C(C=C1)CNN
11173,3-methylbut-2-en-1-ol,CC(=CCO)C
11229,"3,3-dimethylpentane",CCC(C)(C)CC
11269,"2,3,4-trimethylpentane",CC(C)C(C)C(C)C
11341,1-bromo-2-nitrobenzene,C1=CC=C(C(=C1)[N+](=O)[O-])Br
11457,1-bromo-3-nitrobenzene,C1=CC(=CC(=C1)Br)[N+](=O)[O-]
11505,(4-methylphenyl)methanol,CC1=CC=C(C=C1)CO
11561,1-bromo-3-iodobenzene,C1=CC(=CC(=C1)I)Br
11569,3-methoxybenzaldehyde,COC1=CC=CC(=C1)C=O
11641,bromoethene,C=CBr
11701,"2,2-dimethylbutanedioic acid",CC(C)(CC(=O)O)C(=O)O
11729,2-bromopropanoic acid,CC(C(=O)O)Br
11869,"N,N,2-trimethylaniline",CC1=CC=CC=C1N(C)C
11957,N-methyl-N-phenylnitrous amide,CN(C1=CC=CC=C1)N=O
12021,dimethyl carbonate,COC(=O)OC
12057,benzenesulfinic acid,C1=CC=C(C=C1)S(=O)O
12097,5-methylfuran-2-carbaldehyde,CC1=CC=C(O1)C=O
12101,3-ethylphenol,CCC1=CC(=CC=C1)O
12129,"2,2-diethoxyethanol",CCOC(CO)OCC
12149,1-isothiocyanato-4-methylbenzene,CC1=CC=C(C=C1)N=C=S
12173,terephthalaldehyde,C1=CC(=CC=C1C=O)C=O
12377,1-(propyldisulfanyl)propane,CCCSSCCC
12417,"2,2-dimethylpropanal",CC(C)(C)C=O
12437,"1,1,3,3-tetramethylurea",CN(C)C(=O)N(C)C
12481,5-chloro-2-hydroxybenzaldehyde,C1=CC(=C(C=C1Cl)C=O)O
12489,2-methyl-1H-pyrrole,CC1=CC=CN1
12509,ethyl 2-hydrazinylacetate,CCOC(=O)CNN
12669,deuteriomethane,[2H]C
8680,butan-2-ylbenzene,CCC(C)C1=CC=CC=C1
8704,"1,3-bis(hydroxymethyl)imidazolidin-2-one",C1CN(C(=O)N1CO)CO
8728,bromocyclopentane,C1CCC(C1)Br
8864,"1,3-diethylbenzene",CCC1=CC(=CC=C1)CC
8868,ethyl 3-oxobutanoate,CCOC(=O)CC(=O)C
8880,N-(2-hydroxyethyl)acetamide,CC(=O)NCCO
8892,hexanoic acid,CCCCCC(=O)O
8900,heptane,CCCCCCC
9016,"1,4-dimethoxybenzene",COC1=CC=C(C=C1)OC
9220,"1H-pyrrolo[3,2-c]pyridine",C1=CNC2=C1C=NC=C2
9228,"1,3-benzoxazole",C1=CC=C2C(=C1)N=CO2
9256,"1,3-thiazole",C1=CSC=N1
55299054,"(4,4-dimethylpyrrolidin-2-yl)methanol",CC1(CC(NC1)CO)C
9580,1-(chloromethyl)-2-fluorobenzene,C1=CC=C(C(=C1)CCl)F
55299202,(3R)-1-(azetidin-3-yl)-3-fluoropyrrolidine,C1CN(C[C@@H]1F)C2CNC2
9632,"1-chloro-1,1,2,2-tetrafluoroethane",C(C(F)(F)Cl)(F)F
9708,3-chloro-4-fluoroaniline,C1=CC(=C(C=C1N)Cl)F
9864,cyanamide,C(#N)N
9956,"pyridine-2,3-diamine",C1=CC(=C(N=C1)N)N
9968,3-fluorobenzoic acid,C1=CC(=CC(=C1)F)C(=O)O
9988,ethyl 2-fluoroacetate,CCOC(=O)CF
10448,3-methylsulfanylpropan-1-ol,CSCCCO
10552,"2,3-dibromoprop-1-ene",C=C(CBr)Br
10704,2-methylbenzamide,CC1=CC=CC=C1C(=O)N
10788,"3,5-dimethyl-1,3,5-thiadiazinane-2-thione",CN1CN(C(=S)SC1)C
10892,"1,4-difluorobenzene",C1=CC(=CC=C1F)F
10932,3-aminobutanoic acid,CC(CC(=O)O)N
10972,2-acetamidoacetic acid,CC(=O)NCC(=O)O
11040,methyl 2-hydroxypropanoate,CC(C(=O)OC)O
11120,dimethyl oxalate,COC(=O)C(=O)OC
11156,2-propylpiperidine;hydrochloride,CCCC1CCCCN1.Cl
11236,aminourea;hydrochloride,C(=O)(N)NN.Cl
11260,"2,3-dimethylpentane",CCC(C)C(C)C
11412,"3,4-dimethylhexane",CCC(C)C(C)CC
11432,"1,2,4-triazol-4-amine",C1=NN=CN1N
11456,3-bromobenzoic acid,C1=CC(=CC(=C1)Br)C(=O)O
11464,4-bromobenzoic acid,C1=CC(=CC=C1C(=O)O)Br
11512,4-methylheptane,CCCC(C)CCC
11520,heptan-3-ol,CCCCC(CC)O
11552,3-methylbutanal,CC(C)CC=O
11568,3-aminophenol,C1=CC(=CC(=C1)O)N
11572,4-methylcyclohexene,CC1CCC=CC1
11592,"2,5-dimethylhexane",CC(C)CCC(C)C
165950277,(2R)-2-(dimethylamino)-3-methylbutan-1-ol;hydrochloride,CC(C)[C@H](CO)N(C)C.Cl
11660,"2,2-dichloropropane",CC(C)(Cl)Cl
11668,ethanesulfonic acid,CCS(=O)(=O)O
11672,2-methyl-2-nitropropane,CC(C)(C)[N+](=O)[O-]
11716,but-3-en-2-ol,CC(C=C)O
11752,"2,4-dimethylpentan-3-ol",CC(C)C(C(C)C)O
165950489,(2R)-3-amino-2-methylpropanenitrile;hydrochloride,C[C@H](CN)C#N.Cl
11952,2-amino-1-phenylethanone,C1=CC=C(C=C1)C(=O)CN
12012,"3-methylfuran-2,5-dione",CC1=CC(=O)OC1=O
12060,3-iodobenzoic acid,C1=CC(=CC(=C1)I)C(=O)O
12084,4-chlorobenzamide,C1=CC(=CC=C1C(=O)N)Cl
12152,azidomethylbenzene,C1=CC=C(C=C1)CN=[N+]=[N-]
12176,ethyl 2-aminoacetate,CCOC(=O)CN
12180,methyl butanoate,CCCC(=O)OC
12184,ethyl 2-hydroxyacetate,CCOC(=O)CO
12216,nonan-3-ol,CCCCCCC(CC)O
12272,3-iodophenol,C1=CC(=CC(=C1)I)O
12280,"3,5-dibromophenol",C1=C(C=C(C=C1Br)Br)O
12284,3-methylpentanedioic acid,CC(CC(=O)O)CC(=O)O
12320,ethenylsulfanylethane,CCSC=C
12376,2-formyloxyethyl formate,C(COC=O)OC=O
12468,"1,2,3,5-tetrachlorobenzene",C1=C(C=C(C(=C1Cl)Cl)Cl)Cl
12524,butanedial,C(CC=O)C=O
12648,1-chloroethylbenzene,CC(C1=CC=CC=C1)Cl
8471,"N,N-diethylethanamine",CCN(CC)CC
8819,"1,4-dinitrosopiperazine",C1CN(CCN1N=O)N=O
8823,ethoxymethanedithioic acid,CCOC(=S)S
8871,1H-pyridin-2-one,C1=CC(=O)NC=C1
8987,diethylcarbamodithioic acid,CCN(CC)C(=S)S
9015,4-methoxyphenol,COC1=CC=C(C=C1)O
9075,2-phenylethanamine;hydrochloride,C1=CC=C(C=C1)CCN.Cl
9219,"1H-pyrrolo[2,3-c]pyridine",C1=CNC2=C1C=CN=C2
9223,1-benzofuran,C1=CC=C2C(=C1)C=CO2
9227,"3H-imidazo[4,5-c]pyridine",C1=CN=CC2=C1N=CN2
9231,azulene,C1=CC=C2C=CC=C2C=C1
9255,"1,3-oxazole",C1=COC=N1
9475,2-aminohexanoic acid,CCCCC(C(=O)O)N
9631,"1,2-dichloro-1,1,2-trifluoroethane",C(C(F)(F)Cl)(F)Cl
9635,"1,1,1-trichloro-2,2,2-trifluoroethane",C(C(Cl)(Cl)Cl)(F)(F)F
9667,"1,1,2,2-tetrafluoroethane",C(C(F)F)(F)F
9679,4-amino-1H-imidazole-5-carboxamide,C1=NC(=C(N1)C(=O)N)N
9743,3-fluorophenol,C1=CC(=CC(=C1)F)O
9775,"1,1-dichloro-1,2,2,2-tetrafluoroethane",C(C(F)(Cl)Cl)(F)(F)F
9823,1-fluoro-3-nitrobenzene,C1=CC(=CC(=C1)F)[N+](=O)[O-]
9867,2-fluoropropane,CC(C)F
9959,methyl 2-fluoroacetate,COC(=O)CF
9967,1-(3-fluorophenyl)ethanone,CC(=O)C1=CC(=CC=C1)F
9975,1-fluoro-3-methoxybenzene,COC1=CC(=CC=C1)F
9987,1-fluoro-4-methoxybenzene,COC1=CC=C(C=C1)F
10111,2-methylguanidine,CN=C(N)N
10371,pyridine-3-carbaldehyde,C1=CC(=CN=C1)C=O
10687,"2,3-dimethylphenol",CC1=C(C(=CC=C1)O)C
10787,"benzene-1,2,4-triol",C1=CC(=C(C=C1O)O)O
10807,ethyl 2-chloropropanoate,CCOC(=O)C(C)Cl
10823,3-ethylpyridine,CCC1=CN=CC=C1
10883,ethyl 4-oxopentanoate,CCOC(=O)CCC(=O)C
10907,"2,2,4-trimethylpentane",CC(C)CC(C)(C)C
10935,"pyrrole-2,5-dione",C1=CC(=O)NC1=O
10943,"1,3-dichlorobenzene",C1=CC(=CC(=C1)Cl)Cl
11167,methylimino(sulfanylidene)methane,CN=C=S
11175,"2-amino-1,3-thiazol-4-one",C1C(=O)N=C(S1)N
11335,"2,6-dimethylphenol",CC1=C(C(=CC=C1)C)O
11427,2-hydroxy-4-methylsulfanylbutanoic acid,CSCCC(C(=O)O)O
11439,"pyrrolidine-2,5-dione",C1CC(=O)NC1=O
11463,1-methyl-4-propan-2-ylidenecyclohexene,CC1=CCC(=C(C)C)CC1
11503,N-methyl-2-phenylethanamine,CNCCC1=CC=CC=C1
11507,3-methylhexane,CCCC(C)CC
11511,"2,4-dimethylhexane",CCC(C)CC(C)C
11527,octan-3-ol,CCCCCC(CC)O
11551,"2,2-dimethylhexane",CCCCC(C)(C)C
11567,3-methylcyclohexan-1-one,CC1CCCC(=O)C1
11571,"3,5-dichlorophenol",C1=C(C=C(C=C1Cl)Cl)O
11575,iodobenzene,C1=CC=C(C=C1)I
11579,4-oxopentanoic acid,CC(=O)CCC(=O)O
11643,chloro(fluoro)methane,C(F)Cl
11675,"2,2,3,3-tetramethylbutane",CC(C)(C)C(C)(C)C
11731,3-methylbutan-2-amine,CC(C)C(C)N
11739,"methyl 2,2,2-trichloroacetate",COC(=O)C(Cl)(Cl)Cl
137944417,(3R)-3-amino-3-cyclopropylpropan-1-ol;hydrochloride,C1CC1[C@@H](CCO)N.Cl
11843,"2-methylbenzene-1,3-diol",CC1=C(C=CC=C1O)O
11847,"2,6-dibromophenol",C1=CC(=C(C(=C1)Br)O)Br
11907,2-hydroxybenzonitrile,C1=CC=C(C(=C1)C#N)O
11987,"2-chloro-1,3-benzothiazole",C1=CC=C2C(=C1)N=C(S2)Cl
12155,propoxybenzene,CCCOC1=CC=CC=C1
12207,1-iodo-4-methylbenzene,CC1=CC=C(C=C1)I
12263,N-acetylacetamide,CC(=O)NC(=O)C
12279,"1,3,5-tribromobenzene",C1=C(C=C(C=C1Br)Br)Br
12283,"6-methyl-1H-pyrimidine-2,4-dione",CC1=CC(=O)NC(=O)N1
12287,3-chloropyridine,C1=CC(=CN=C1)Cl
12303,propylurea,CCCNC(=O)N
12435,"1,1,3-trimethylurea",CNC(=O)N(C)C
12463,"1,2,3,4-tetrachlorobenzene",C1=CC(=C(C(=C1Cl)Cl)Cl)Cl
12471,"2,4,6-trichloroaniline",C1=C(C=C(C(=C1Cl)N)Cl)Cl
12487,"2,4,5-trichloroaniline",C1=C(C(=CC(=C1Cl)Cl)Cl)N
12635,"ethene-1,1,2,2-tetracarbonitrile",C(#N)C(=C(C#N)C#N)C#N
12651,4-methoxy-6-methylpyran-2-one,CC1=CC(=CC(=O)O1)OC
12695,"1,1,1,3,3,3-hexafluoropropan-2-one",C(=O)(C(F)(F)F)C(F)(F)F
12699,1-methyl-1-nitrosourea,CN(C(=O)N)N=O
12756,5-ethyloxolan-2-one,CCC1CCC(=O)O1
12760,2-methyl-5-nitro-1H-imidazole,CC1=NC=C(N1)[N+](=O)[O-]
12980,dimethyl but-2-ynedioate,COC(=O)C#CC(=O)OC
12984,"4,4-dimethylpent-1-ene",CC(C)(C)CC=C
13004,1-cyclopropylethanone,CC(=O)C1CC1
13132,"1,1-dichloro-1,2,2-trifluoroethane",C(C(F)(Cl)Cl)(F)F
95165351,"(2R)-3,3-dimethylpyrrolidine-2-carboxylic acid",CC1(CCN[C@H]1C(=O)O)C
13396,4-aminobenzonitrile,C1=CC(=CC=C1C#N)N
13580,7-aminoheptanoic acid,C(CCCN)CCC(=O)O
13588,cyclopent-2-en-1-one,C1CC(=O)C=C1
13604,"2-ethyl-5-methyl-4,5-dihydro-1H-imidazole",CCC1=NCC(N1)C
13616,"1,1-dimethoxycyclohexane",COC1(CCCCC1)OC
14016,chloro(trimethyl)stannane,C[Sn](C)(C)Cl
14044,2-aminopent-4-enoic acid,C=CCC(C(=O)O)N
14232,N-methoxymethanamine,CNOC
14296,"2,3,5,6-tetramethylpyrazine",CC1=C(N=C(C(=N1)C)C)C
14300,4-nitro-1-oxidopyridin-1-ium,C1=C[N+](=CC=C1[N+](=O)[O-])[O-]
14456,trimethoxy(methyl)silane,CO[Si](C)(OC)OC
14496,cyclobutanone,C1CC(=O)C1
14500,N-cyclopentylidenehydroxylamine,C1CCC(=NO)C1
14512,4-hydroxy-1H-pyrimidin-6-one,C1=C(N=CNC1=O)O
11000162,"2,3-dibromo-5-chloropyridine",C1=C(C=NC(=C1Br)Br)Cl
14776,oxo(oxobismuthanyloxy)bismuthane,O=[Bi]O[Bi]=O
14896,"6,6-dimethyl-2-methylidenebicyclo[3.1.1]heptane",CC1(C2CCC(=C)C1C2)C
15348,5-methylpyridin-2-amine,CC1=CN=C(C=C1)N
15452,3-(2-cyanoethoxy)propanenitrile,C(COCCC#N)C#N
15600,decane,CCCCCCCCCC
15684,"(2,4-dichlorophenyl)methanol",C1=CC(=C(C=C1Cl)Cl)CO
15952,methyl ethanesulfonate,CCS(=O)(=O)OC
16272,2-bromobenzonitrile,C1=CC=C(C(=C1)C#N)Br
16376,4-nitro-1H-pyrazole,C1=C(C=NN1)[N+](=O)[O-]
16568,1-butylsulfinylbutane,CCCCS(=O)CCCC
11002078,"2,6-diiodopyrazine",C1=C(N=C(C=N1)I)I
16844,"2-chloro-N,N-diethylacetamide",CCN(CC)C(=O)CCl
16896,4-bromo-2-methylphenol,CC1=C(C=CC(=C1)Br)O
16916,chloro(methylsulfanyl)methane,CSCCl
12749,2-methyl-1H-imidazole,CC1=NC=CN1
12765,4-methoxybenzenethiol,COC1=CC=C(C=C1)S
12957,"2,2-dimethylpropanamide",CC(C)(C)C(=O)N
12973,"N,N-dimethylbutanamide",CCCC(=O)N(C)C
13005,"2-methylcyclopentane-1,3-dione",CC1C(=O)CCC1=O
13033,but-3-enylbenzene,C=CCCC1=CC=CC=C1
13369,2-chloroethanamine,C(CCl)N
13529,"1,1,1,3,3,3-hexafluoropropan-2-ol",C(C(F)(F)F)(C(F)(F)F)O
13569,4-chlorobutan-1-ol,C(CCCl)CO
13581,2-(2-ethenoxyethoxy)ethanol,C=COCCOCCO
13589,2-(methoxymethyl)oxirane,COCC1CO1
13617,"2,2,4,4-tetramethylcyclobutane-1,3-dione",CC1(C(=O)C(C1=O)(C)C)C
10877072,(3R)-3-hydroxyhex-5-enenitrile,C=CC[C@H](CC#N)O
14085,1-chloro-4-ethenylbenzene,C=CC1=CC=C(C=C1)Cl
14233,tert-butylurea,CC(C)(C)NC(=O)N
14269,"4-methyl-1,3-dioxane",CC1CCOCO1
14509,bromo(phenyl)mercury,C1=CC=C(C=C1)[Hg]Br
14801,dioxomanganese,O=[Mn]=O
14917,fluorane,F
15033,"2-bromo-1,4-dichlorobenzene",C1=CC(=C(C=C1Cl)Br)Cl
15073,5-methyl-1H-pyrazole,CC1=CC=NN1
24950201,"5-[(1R)-1-aminoethyl]-3H-1,3,4-oxadiazol-2-one;hydrochloride",C[C@H](C1=NNC(=O)O1)N.Cl
15241,1-fluoro-4-isothiocyanatobenzene,C1=CC(=CC=C1N=C=S)F
15589,dichloro(diethyl)silane,CC[Si](CC)(Cl)Cl
15761,2-phenylpropanenitrile,CC(C#N)C1=CC=CC=C1
16089,1-bromo-2-ethylbenzene,CCC1=CC=CC=C1Br
16249,"2,2-dimethyl-1,3-dioxane-4,6-dione",CC1(OC(=O)CC(=O)O1)C
16637,N-propan-2-ylprop-2-enamide,CC(C)NC(=O)C=C
12747,"3-methyl-1,2-thiazole",CC1=NSC=C1
12955,dichloro(dimethyl)stannane,C[Sn](C)(Cl)Cl
12967,1-ethyl-1-nitrosourea,CCN(C(=O)N)N=O
12991,but-2-yn-1-ol,CC#CCO
13003,2-methylpyrrolidine,CC1CCCN1
13035,"2,2,6,6-tetramethylpiperidine",CC1(CCCC(N1)(C)C)C
13359,ethyl (2R)-2-amino-3-sulfanylpropanoate,CCOC(=O)[C@H](CS)N
13383,3-bromothiophene,C1=CSC=C1Br
13403,"1-ethyl-2,4-dimethylbenzene",CCC1=C(C=C(C=C1)C)C
13599,"4-nitro-1,2-thiazole",C1=C(C=NS1)[N+](=O)[O-]
13615,"4,6-dichloro-1,3,5-triazin-2-amine",C1(=NC(=NC(=N1)Cl)Cl)N
13851,2-bromothiophene,C1=CSC(=C1)Br
14079,1-(1H-pyrrol-2-yl)ethanone,CC(=O)C1=CC=CN1
14219,"3-(diaminomethylidene)-1,1-dimethylguanidine;hydrochloride",CN(C)C(=N)N=C(N)N.Cl
14263,3-methylcyclopentene,CC1CCC=C1
14283,cyclohexanecarboxamide,C1CCC(CC1)C(=O)N
14455,"2,2-dimethylpentanoic acid",CCCC(C)(C)C(=O)O
14511,3-methylcyclohex-2-en-1-one,CC1=CC(=O)CCC1
14519,2-methoxy-5-methylphenol,CC1=CC(=C(C=C1)OC)O
14823,bis(sulfanylidene)molybdenum,S=[Mo]=S
14827,oxolead,O=[Pb]
14855,4-chloro-2-methylphenol,CC1=C(C=CC(=C1)Cl)O
14915,trioxochromium,O=[Cr](=O)=O
15091,cycloheptanecarboxylic acid,C1CCCC(CC1)C(=O)O
15147,"1,2,3-trifluorobenzene",C1=CC(=C(C(=C1)F)F)F
15615,3-(dimethylamino)propanenitrile,CN(C)CCC#N
15655,cyclopropanecarboxylic acid,C1CC1C(=O)O
16319,"2,6-dimethyloctane",CCC(C)CCCC(C)C
16971,1-bromo-3-methoxybenzene,COC1=CC(=CC=C1)Br
12722,"1,1,1,3,3,3-hexafluoropropane",C(C(F)(F)F)C(F)(F)F
13018,1-ethynyl-4-methylbenzene,CC1=CC=C(C=C1)C#C
13182,"1,4-dichlorobut-2-yne",C(C#CCCl)Cl
13394,3-hydroxybenzonitrile,C1=CC(=CC(=C1)O)C#N
13586,2-ethenyloxirane,C=CC1CO1
13610,1-hydroxycyclohexane-1-carbonitrile,C1CCC(CC1)(C#N)O
13618,"2,3,6-trichlorophenol",C1=CC(=C(C(=C1Cl)O)Cl)Cl
11019958,2-bromo-6-methoxyphenol,COC1=C(C(=CC=C1)Br)O
